Frequenz	Kanal A	Kanal C
(MHz)	(dBV)	(dBV)

0.18419539	-109.34250000	-52.92499000
0.18446787	-109.60670000	-53.02502000
0.18474035	-109.50370000	-52.90628000
0.18501283	-109.66160000	-53.09180000
0.18528531	-109.78830000	-53.06365000
0.18555779	-109.79980000	-52.98411000
0.18583026	-109.56980000	-53.04205000
0.18610274	-109.53830000	-52.97338000
0.18637522	-109.72040000	-52.81656000
0.18664770	-109.86470000	-52.70391000
0.18692018	-109.76730000	-52.86632000
0.18719266	-109.67030000	-52.90700000
0.18746513	-109.51810000	-52.62486000
0.18773761	-109.60900000	-53.02867000
0.18801009	-109.70280000	-53.24699000
0.18828257	-109.62010000	-53.35318000
0.18855505	-109.22930000	-53.20781000
0.18882753	-109.01080000	-53.08167000
0.18910001	-109.01640000	-53.06120000
0.18937248	-109.53690000	-53.16608000
0.18964496	-109.93190000	-53.09878000
0.18991744	-109.93310000	-52.82839000
0.19018992	-109.56250000	-52.95676000
0.19046240	-109.32300000	-53.04833000
0.19073488	-109.13740000	-53.16124000
0.19100735	-109.47760000	-53.43345000
0.19127983	-109.54200000	-53.19337000
0.19155231	-109.64060000	-52.89577000
0.19182479	-109.74930000	-53.13703000
0.19209727	-109.70940000	-53.25188000
0.19236975	-109.64370000	-53.13208000
0.19264222	-109.67240000	-53.06787000
0.19291470	-109.78250000	-52.90621000
0.19318718	-109.73440000	-52.84806000
0.19345966	-109.67690000	-53.18920000
0.19373214	-109.61430000	-53.12602000
0.19400462	-109.63980000	-53.00255000
0.19427709	-109.72330000	-53.02967000
0.19454957	-109.71150000	-53.11496000
0.19482205	-109.47160000	-53.07656000
0.19509453	-109.74170000	-52.96922000
0.19536701	-109.79650000	-52.77608000
0.19563949	-110.01170000	-52.79149000
0.19591196	-109.96310000	-52.86974000
0.19618444	-109.88280000	-53.06509000
0.19645692	-109.77940000	-53.48984000
0.19672940	-109.54510000	-53.42900000
0.19700188	-109.65940000	-53.33108000
0.19727436	-109.77520000	-53.16841000
0.19754684	-109.86190000	-53.15633000
0.19781931	-109.52080000	-53.19422000
0.19809179	-109.88800000	-53.27899000
0.19836427	-109.82760000	-53.28231000
0.19863675	-109.89130000	-53.19034000
0.19890923	-109.94960000	-53.29415000
0.19918171	-109.93410000	-53.22581000
0.19945418	-109.82690000	-53.20845000
0.19972666	-109.89190000	-53.22115000
0.19999914	-109.98190000	-53.27011000
0.20027162	-109.88300000	-53.17049000
0.20054410	-110.01120000	-52.99353000
0.20081658	-109.88160000	-52.84436000
0.20108905	-109.91820000	-53.14364000
0.20136153	-109.91010000	-53.33315000
0.20163401	-110.13230000	-53.43216000
0.20190649	-110.28790000	-53.30006000
0.20217897	-110.15910000	-52.91720000
0.20245145	-109.97710000	-52.97868000
0.20272392	-109.90850000	-53.01881000
0.20299640	-109.68310000	-52.97094000
0.20326888	-109.62590000	-53.05218000
0.20354136	-109.73050000	-53.18450000
0.20381384	-109.96940000	-53.09421000
0.20408632	-110.21460000	-53.09524000
0.20435880	-110.01890000	-53.19989000
0.20463127	-109.96260000	-53.18768000
0.20490375	-110.14060000	-53.28479000
0.20517623	-110.34750000	-53.19685000
0.20544871	-109.97860000	-53.03180000
0.20572119	-109.88020000	-53.18031000
0.20599367	-109.54810000	-53.33171000
0.20626614	-109.83140000	-53.09641000
0.20653862	-109.99530000	-53.16688000
0.20681110	-109.54740000	-53.17355000
0.20708358	-109.42940000	-53.41074000
0.20735606	-109.78310000	-53.13102000
0.20762854	-109.52910000	-53.26332000
0.20790101	-109.72200000	-53.18618000
0.20817349	-109.62280000	-53.24256000
0.20844597	-109.47490000	-53.01168000
0.20871845	-109.67760000	-53.36001000
0.20899093	-110.01830000	-53.55082000
0.20926341	-110.01660000	-53.30856000
0.20953588	-110.20540000	-53.18730000
0.20980836	-110.01560000	-53.03547000
0.21008084	-110.19660000	-53.00618000
0.21035332	-110.29230000	-53.02552000
0.21062580	-109.73120000	-53.12448000
0.21089828	-108.47610000	-53.29560000
0.21117076	-107.96580000	-53.28946000
0.21144323	-109.09590000	-53.33619000
0.21171571	-110.11320000	-53.13930000
0.21198819	-110.44930000	-53.16570000
0.21226067	-110.47430000	-53.40860000
0.21253315	-110.09430000	-53.49985000
0.21280563	-110.26870000	-53.29697000
0.21307810	-110.14800000	-53.30843000
0.21335058	-109.98080000	-53.46032000
0.21362306	-110.06120000	-53.51114000
0.21389554	-110.18880000	-53.38509000
0.21416802	-110.36950000	-53.21193000
0.21444050	-110.36850000	-53.08426000
0.21471297	-110.41300000	-53.23165000
0.21498545	-110.31070000	-53.32748000
0.21525793	-110.28940000	-53.37611000
0.21553041	-110.28820000	-53.19187000
0.21580289	-109.86570000	-53.25238000
0.21607537	-110.22730000	-53.26746000
0.21634784	-110.24180000	-53.30631000
0.21662032	-110.18990000	-53.28038000
0.21689280	-110.14630000	-53.30593000
0.21716528	-110.44250000	-53.36700000
0.21743776	-110.33160000	-53.42650000
0.21771024	-110.33160000	-53.32836000
0.21798271	-110.53220000	-53.24337000
0.21825519	-110.39710000	-53.21824000
0.21852767	-110.39460000	-53.13741000
0.21880015	-110.51810000	-53.25203000
0.21907263	-110.46070000	-53.26083000
0.21934511	-110.06060000	-53.20936000
0.21961759	-110.22320000	-52.85362000
0.21989006	-110.53960000	-52.80836000
0.22016254	-110.59730000	-52.77794000
0.22043502	-110.57420000	-52.99477000
0.22070750	-110.35030000	-53.18431000
0.22097998	-110.34980000	-53.22003000
0.22125246	-110.69710000	-53.12513000
0.22152493	-110.75600000	-53.12140000
0.22179741	-110.52360000	-53.08268000
0.22206989	-110.51330000	-53.28211000
0.22234237	-110.30910000	-53.47915000
0.22261485	-110.15370000	-53.28156000
0.22288733	-110.10360000	-53.05029000
0.22315980	-110.15740000	-53.07759000
0.22343228	-110.35300000	-53.21772000
0.22370476	-110.22560000	-53.20327000
0.22397724	-110.51650000	-53.17855000
0.22424972	-110.42050000	-53.21505000
0.22452220	-110.31100000	-53.34733000
0.22479467	-110.44600000	-53.54450000
0.22506715	-110.65260000	-53.43524000
0.22533963	-110.60170000	-53.53945000
0.22561211	-110.49930000	-53.56187000
0.22588459	-110.77640000	-53.53511000
0.22615707	-110.63590000	-53.21614000
0.22642955	-110.83960000	-53.47126000
0.22670202	-110.93030000	-53.36272000
0.22697450	-110.68600000	-53.64725000
0.22724698	-110.62430000	-53.47598000
0.22751946	-110.56890000	-53.44034000
0.22779194	-110.74270000	-53.45940000
0.22806442	-110.50680000	-53.42353000
0.22833689	-110.58140000	-53.60207000
0.22860937	-110.66430000	-53.22962000
0.22888185	-110.69510000	-53.39478000
0.22915433	-110.44240000	-53.21835000
0.22942681	-110.34020000	-53.26226000
0.22969929	-110.40350000	-53.27987000
0.22997176	-110.53520000	-53.35961000
0.23024424	-110.54610000	-53.20756000
0.23051672	-110.68400000	-53.20550000
0.23078920	-110.87610000	-53.26366000
0.23106168	-110.86080000	-53.38416000
0.23133416	-110.66830000	-53.47255000
0.23160663	-110.50660000	-53.23758000
0.23187911	-110.53390000	-53.25710000
0.23215159	-110.52070000	-53.24785000
0.23242407	-110.30450000	-53.57419000
0.23269655	-110.45890000	-53.52368000
0.23296903	-110.71910000	-53.29230000
0.23324150	-110.64070000	-53.40752000
0.23351398	-110.54170000	-53.45491000
0.23378646	-110.32820000	-53.60817000
0.23405894	-110.35070000	-53.45662000
0.23433142	-110.15670000	-53.40609000
0.23460390	-110.23540000	-53.20195000
0.23487638	-110.36870000	-53.32130000
0.23514885	-110.65240000	-53.35738000
0.23542133	-110.66050000	-53.30373000
0.23569381	-110.61760000	-53.15549000
0.23596629	-110.79630000	-53.18416000
0.23623877	-110.47200000	-53.18986000
0.23651125	-110.63830000	-53.29512000
0.23678372	-110.67750000	-53.24244000
0.23705620	-110.63780000	-53.26651000
0.23732868	-110.59410000	-53.49923000
0.23760116	-110.63440000	-53.55080000
0.23787364	-110.79870000	-53.62451000
0.23814612	-110.58970000	-53.66024000
0.23841859	-110.40520000	-53.46801000
0.23869107	-110.68240000	-53.41060000
0.23896355	-110.84600000	-53.62193000
0.23923603	-110.68650000	-53.39130000
0.23950851	-110.47310000	-53.47196000
0.23978099	-110.67190000	-53.44131000
0.24005346	-110.64630000	-53.31730000
0.24032594	-110.74180000	-53.76332000
0.24059842	-110.87270000	-53.64349000
0.24087090	-110.75870000	-53.54353000
0.24114338	-110.81990000	-53.57655000
0.24141586	-110.73220000	-53.28891000
0.24168834	-110.76520000	-53.32452000
0.24196081	-110.72940000	-53.41037000
0.24223329	-110.60960000	-53.53989000
0.24250577	-110.67850000	-53.62401000
0.24277825	-110.82040000	-53.60152000
0.24305073	-110.60000000	-53.55575000
0.24332321	-110.70880000	-53.38940000
0.24359568	-110.78520000	-53.44714000
0.24386816	-110.64590000	-53.48114000
0.24414064	-110.65940000	-53.54328000
0.24441312	-110.60210000	-53.59626000
0.24468560	-110.41730000	-53.65247000
0.24495808	-110.70260000	-53.57277000
0.24523055	-110.81790000	-53.52531000
0.24550303	-110.72770000	-53.37832000
0.24577551	-110.52470000	-53.50201000
0.24604799	-110.65300000	-53.66570000
0.24632047	-110.55810000	-53.59475000
0.24659295	-110.46080000	-53.69004000
0.24686542	-110.58890000	-53.47077000
0.24713790	-110.60570000	-53.62545000
0.24741038	-110.51500000	-53.86017000
0.24768286	-110.48630000	-53.88229000
0.24795534	-110.27520000	-53.48674000
0.24822782	-110.51530000	-53.40315000
0.24850029	-110.84590000	-53.53392000
0.24877277	-110.81800000	-53.66396000
0.24904525	-110.61320000	-53.49699000
0.24931773	-110.57710000	-53.48721000
0.24959021	-110.54000000	-53.56638000
0.24986269	-110.66160000	-53.44481000
0.25013517	-110.78010000	-53.46384000
0.25040764	-110.78420000	-53.84959000
0.25068012	-110.62200000	-53.65380000
0.25095260	-110.88500000	-53.50256000
0.25122508	-111.04350000	-53.67751000
0.25149756	-110.63220000	-53.85445000
0.25177004	-110.33300000	-53.64831000
0.25204251	-110.45500000	-53.57021000
0.25231499	-110.21780000	-53.68996000
0.25258747	-110.24400000	-53.47770000
0.25285995	-110.59100000	-53.59008000
0.25313243	-110.62940000	-53.63291000
0.25340491	-110.57270000	-53.60273000
0.25367738	-110.55510000	-53.68390000
0.25394986	-110.45480000	-53.83220000
0.25422234	-110.56330000	-53.94117000
0.25449482	-110.72240000	-53.86115000
0.25476730	-110.95290000	-53.51685000
0.25503978	-110.89270000	-53.43680000
0.25531225	-110.57050000	-53.51037000
0.25558473	-110.67790000	-53.79003000
0.25585721	-110.63100000	-53.81909000
0.25612969	-110.56030000	-53.84134000
0.25640217	-110.45770000	-54.02339000
0.25667465	-110.53730000	-53.68615000
0.25694713	-110.58880000	-53.42178000
0.25721960	-110.53400000	-53.44519000
0.25749208	-110.40320000	-53.35422000
0.25776456	-110.50020000	-53.27322000
0.25803704	-110.77340000	-53.43800000
0.25830952	-110.65000000	-53.61655000
0.25858200	-110.57080000	-53.71224000
0.25885447	-110.69970000	-53.84582000
0.25912695	-110.40400000	-53.76473000
0.25939943	-110.50810000	-53.68210000
0.25967191	-110.68440000	-53.63726000
0.25994439	-110.79020000	-53.43724000
0.26021687	-110.50800000	-53.55926000
0.26048934	-110.41730000	-53.61751000
0.26076182	-110.20820000	-53.60224000
0.26103430	-110.27120000	-53.44426000
0.26130678	-110.15660000	-53.64605000
0.26157926	-110.28460000	-53.67714000
0.26185174	-110.25490000	-53.87839000
0.26212421	-110.40800000	-53.78772000
0.26239669	-110.56620000	-53.64833000
0.26266917	-110.63750000	-53.70434000
0.26294165	-110.47570000	-53.87880000
0.26321413	-110.32610000	-53.90626000
0.26348661	-110.29720000	-53.63514000
0.26375908	-110.31250000	-53.55855000
0.26403156	-110.59790000	-53.52694000
0.26430404	-110.77830000	-53.56533000
0.26457652	-110.77310000	-53.54731000
0.26484900	-110.55710000	-53.81963000
0.26512148	-110.54490000	-53.58884000
0.26539396	-110.71970000	-53.57796000
0.26566643	-110.78430000	-53.73510000
0.26593891	-110.96050000	-53.85670000
0.26621139	-110.98000000	-53.77059000
0.26648387	-110.79620000	-53.61319000
0.26675635	-110.59200000	-53.54748000
0.26702883	-110.77790000	-53.43012000
0.26730130	-110.61560000	-53.69627000
0.26757378	-110.58870000	-53.92725000
0.26784626	-110.70770000	-54.00690000
0.26811874	-110.99490000	-53.99326000
0.26839122	-110.68140000	-53.94941000
0.26866370	-111.02010000	-53.93467000
0.26893617	-111.02750000	-53.96985000
0.26920865	-110.87870000	-54.09214000
0.26948113	-110.75260000	-54.21489000
0.26975361	-110.39760000	-54.04999000
0.27002609	-110.55870000	-53.93400000
0.27029857	-110.81050000	-53.80641000
0.27057104	-110.96570000	-53.68904000
0.27084352	-110.87040000	-53.62871000
0.27111600	-111.04090000	-53.61892000
0.27138848	-110.86950000	-53.80034000
0.27166096	-110.68820000	-53.83986000
0.27193344	-109.98740000	-53.76027000
0.27220592	-109.87990000	-53.77041000
0.27247839	-110.39940000	-53.86702000
0.27275087	-110.35860000	-53.64802000
0.27302335	-110.47040000	-53.76080000
0.27329583	-110.57870000	-53.85902000
0.27356831	-110.68640000	-53.89914000
0.27384079	-110.53030000	-53.91325000
0.27411326	-110.51400000	-53.82713000
0.27438574	-110.34950000	-53.70517000
0.27465822	-110.34980000	-53.78058000
0.27493070	-110.49080000	-53.84066000
0.27520318	-110.52000000	-53.62442000
0.27547566	-110.44590000	-53.75029000
0.27574813	-110.64300000	-53.86027000
0.27602061	-110.73700000	-53.66975000
0.27629309	-110.58850000	-53.74174000
0.27656557	-110.36730000	-53.81387000
0.27683805	-110.66290000	-53.85760000
0.27711053	-110.66310000	-53.84730000
0.27738300	-110.63750000	-53.87904000
0.27765548	-110.95740000	-53.97495000
0.27792796	-110.95020000	-53.74897000
0.27820044	-110.86250000	-53.85935000
0.27847292	-110.87170000	-53.93882000
0.27874540	-110.81030000	-53.84151000
0.27901788	-110.83310000	-54.01624000
0.27929035	-110.92130000	-54.16290000
0.27956283	-111.18450000	-54.25530000
0.27983531	-110.92830000	-54.12586000
0.28010779	-110.75570000	-53.98244000
0.28038027	-110.80050000	-53.96225000
0.28065275	-111.22070000	-53.81323000
0.28092522	-111.39110000	-53.82409000
0.28119770	-111.08170000	-54.04046000
0.28147018	-111.02650000	-53.85905000
0.28174266	-110.93240000	-54.00631000
0.28201514	-110.86820000	-54.05201000
0.28228762	-110.92170000	-54.06780000
0.28256009	-111.09110000	-53.96140000
0.28283257	-110.99630000	-53.95293000
0.28310505	-110.17750000	-53.88419000
0.28337753	-109.87740000	-53.74791000
0.28365001	-110.48170000	-53.71241000
0.28392249	-111.26450000	-53.90596000
0.28419496	-111.11840000	-53.95867000
0.28446744	-110.99960000	-53.99889000
0.28473992	-111.06900000	-54.09118000
0.28501240	-110.35510000	-54.27518000
0.28528488	-109.53690000	-54.31633000
0.28555736	-109.54350000	-54.10121000
0.28582983	-110.44270000	-53.70306000
0.28610231	-110.63460000	-53.64442000
0.28637479	-110.67870000	-53.63004000
0.28664727	-110.77020000	-53.56307000
0.28691975	-111.15410000	-53.78069000
0.28719223	-110.99630000	-53.57801000
0.28746471	-110.88530000	-53.49022000
0.28773718	-110.90990000	-53.56947000
0.28800966	-110.58350000	-54.00358000
0.28828214	-110.51200000	-54.25710000
0.28855462	-110.38210000	-54.13584000
0.28882710	-110.53750000	-54.10520000
0.28909958	-110.80910000	-54.04730000
0.28937205	-111.26780000	-54.09539000
0.28964453	-111.26640000	-54.11892000
0.28991701	-111.03510000	-53.98518000
0.29018949	-111.20490000	-54.20807000
0.29046197	-111.15440000	-54.00438000
0.29073445	-110.98650000	-54.09148000
0.29100692	-110.96150000	-54.24753000
0.29127940	-110.92220000	-54.32088000
0.29155188	-110.68710000	-54.32547000
0.29182436	-110.61260000	-54.06212000
0.29209684	-110.60480000	-53.96791000
0.29236932	-110.74370000	-54.09875000
0.29264179	-110.84350000	-54.31048000
0.29291427	-110.74950000	-54.12774000
0.29318675	-110.66000000	-53.86697000
0.29345923	-110.79280000	-53.93112000
0.29373171	-110.78830000	-54.17442000
0.29400419	-110.72130000	-54.11101000
0.29427667	-110.89680000	-53.78345000
0.29454914	-110.82970000	-53.91059000
0.29482162	-111.29680000	-53.91430000
0.29509410	-111.21500000	-53.86850000
0.29536658	-110.83540000	-54.18510000
0.29563906	-110.65550000	-53.79036000
0.29591154	-110.98890000	-53.54886000
0.29618401	-111.03790000	-53.73502000
0.29645649	-110.72530000	-53.90402000
0.29672897	-110.01640000	-54.05305000
0.29700145	-109.56290000	-54.24841000
0.29727393	-110.06470000	-54.00802000
0.29754641	-110.56680000	-54.17457000
0.29781888	-110.61880000	-54.06927000
0.29809136	-110.78020000	-53.91738000
0.29836384	-110.80500000	-53.88072000
0.29863632	-110.70410000	-54.22112000
0.29890880	-110.48670000	-54.20253000
0.29918128	-110.55560000	-53.96220000
0.29945375	-111.02960000	-54.09158000
0.29972623	-110.86580000	-54.12407000
0.29999871	-110.85550000	-54.15851000
0.30027119	-110.66050000	-54.10887000
0.30054367	-110.58940000	-54.02993000
0.30081615	-110.66270000	-53.94830000
0.30108862	-110.65410000	-54.01230000
0.30136110	-110.56440000	-53.87226000
0.30163358	-110.72560000	-54.06952000
0.30190606	-110.66620000	-54.17411000
0.30217854	-110.52180000	-54.24881000
0.30245102	-110.44640000	-54.31123000
0.30272350	-110.76760000	-54.04113000
0.30299597	-110.75960000	-54.20990000
0.30326845	-110.71640000	-54.04367000
0.30354093	-110.70930000	-54.01669000
0.30381341	-111.13710000	-54.08791000
0.30408589	-111.26170000	-54.21235000
0.30435837	-110.89190000	-54.08447000
0.30463084	-110.92410000	-54.07462000
0.30490332	-110.82460000	-54.34071000
0.30517580	-110.66040000	-54.35589000
0.30544828	-110.53730000	-54.28536000
0.30572076	-110.84450000	-54.41771000
0.30599324	-110.84800000	-54.26701000
0.30626571	-110.77400000	-54.23318000
0.30653819	-110.66690000	-54.32181000
0.30681067	-110.67180000	-54.22635000
0.30708315	-110.89390000	-53.76845000
0.30735563	-110.84870000	-53.80246000
0.30762811	-110.79920000	-54.04432000
0.30790058	-110.57180000	-54.22255000
0.30817306	-110.80950000	-54.48497000
0.30844554	-110.68000000	-54.29070000
0.30871802	-110.85830000	-54.11552000
0.30899050	-111.00430000	-54.26025000
0.30926298	-110.75280000	-54.54477000
0.30953546	-110.74750000	-54.41029000
0.30980793	-110.55160000	-54.38665000
0.31008041	-110.52170000	-54.33247000
0.31035289	-110.62730000	-54.40799000
0.31062537	-110.84390000	-54.16233000
0.31089785	-110.94490000	-53.99501000
0.31117033	-110.91870000	-53.95363000
0.31144280	-110.91910000	-54.08949000
0.31171528	-111.19340000	-54.34803000
0.31198776	-111.14710000	-54.57442000
0.31226024	-110.90650000	-54.26516000
0.31253272	-110.87200000	-54.22000000
0.31280520	-110.87170000	-54.15457000
0.31307767	-110.87740000	-54.03448000
0.31335015	-110.98190000	-54.28873000
0.31362263	-110.78210000	-54.10183000
0.31389511	-110.85710000	-54.10539000
