Zeit	Kanal A	Kanal C
(ms)	(V)	(mV)

-23.54995118	0.10266980	93.56544000
-23.54790318	0.10266980	95.14641000
-23.54585518	0.10266980	93.56544000
-23.54380718	0.10266980	95.14641000
-23.54175918	0.10266980	93.56544000
-23.53971118	0.10266980	93.56544000
-23.53766318	0.10266980	93.56544000
-23.53561518	0.10266980	95.14641000
-23.53356718	0.10266980	95.14641000
-23.53151918	0.10266980	95.14641000
-23.52947118	0.10266980	95.14641000
-23.52742318	0.10266980	93.56544000
-23.52537518	0.10266980	93.56544000
-23.52332718	0.10266980	93.56544000
-23.52127918	0.10266980	93.56544000
-23.51923118	0.10266980	95.14641000
-23.51718318	0.10266980	95.14641000
-23.51513518	0.10266980	93.56544000
-23.51308718	0.10266980	93.56544000
-23.51103918	0.10266980	93.56544000
-23.50899118	0.10266980	93.56544000
-23.50694318	0.10266980	93.56544000
-23.50489518	0.10266980	95.14641000
-23.50284718	0.10266980	96.73351000
-23.50079918	0.10266980	98.32061000
-23.49875118	0.10266980	99.90772000
-23.49670318	0.10266980	99.90772000
-23.49465518	0.10266980	101.49480000
-23.49260718	0.10266980	101.49480000
-23.49055918	0.10266980	101.49480000
-23.48851118	0.10266980	101.49480000
-23.48646318	0.10266980	101.49480000
-23.48441518	0.10266980	99.90772000
-23.48236718	0.10266980	99.90772000
-23.48031918	0.10266980	101.49480000
-23.47827118	0.10266980	101.49480000
-23.47622318	0.10266980	101.49480000
-23.47417518	0.10266980	101.49480000
-23.47212718	0.10266980	101.49480000
-23.47007918	0.10266980	101.49480000
-23.46803118	0.10266980	101.49480000
-23.46598318	0.10266980	101.49480000
-23.46393518	0.10266980	101.49480000
-23.46188718	0.10266980	101.49480000
-23.45983918	0.10266980	101.49480000
-23.45779118	0.10266980	101.49480000
-23.45574318	0.10266980	101.49480000
-23.45369518	0.10266980	101.49480000
-23.45164718	0.09476501	101.49480000
-23.44959918	0.09476501	101.49480000
-23.44755118	0.10266980	103.07580000
-23.44550318	0.10266980	101.49480000
-23.44345518	0.09476501	101.49480000
-23.44140718	0.09476501	101.49480000
-23.43935918	0.09476501	101.49480000
-23.43731118	0.10266980	101.49480000
-23.43526318	0.09476501	99.90772000
-23.43321518	0.09476501	101.49480000
-23.43116718	0.09476501	101.49480000
-23.42911918	0.09476501	103.07580000
-23.42707118	0.09476501	104.66290000
-23.42502318	0.09476501	104.66290000
-23.42297518	0.10266980	104.66290000
-23.42092718	0.09476501	106.25000000
-23.41887918	0.09476501	106.25000000
-23.41683118	0.09476501	106.25000000
-23.41478318	0.09476501	106.25000000
-23.41273518	0.09476501	106.25000000
-23.41068718	0.09476501	106.25000000
-23.40863918	0.09476501	106.25000000
-23.40659118	0.09476501	106.25000000
-23.40454318	0.09476501	106.25000000
-23.40249518	0.09476501	106.25000000
-23.40044718	0.09476501	106.25000000
-23.39839918	0.09476501	106.25000000
-23.39635118	0.09476501	104.66290000
-23.39430318	0.09476501	104.66290000
-23.39225518	0.10266980	104.66290000
-23.39020718	0.09476501	106.25000000
-23.38815918	0.09476501	106.25000000
-23.38611118	0.09476501	106.25000000
-23.38406318	0.09476501	106.25000000
-23.38201518	0.09476501	106.25000000
-23.37996718	0.09476501	106.25000000
-23.37791918	0.09476501	104.66290000
-23.37587118	0.09476501	106.25000000
-23.37382318	0.09476501	104.66290000
-23.37177518	0.09476501	106.25000000
-23.36972718	0.09476501	106.25000000
-23.36767918	0.09476501	104.66290000
-23.36563118	0.09476501	104.66290000
-23.36358318	0.09476501	104.66290000
-23.36153518	0.09476501	106.25000000
-23.35948718	0.09476501	107.83710000
-23.35743918	0.09476501	109.41810000
-23.35539118	0.09476501	112.59230000
-23.35334318	0.09476501	111.00520000
-23.35129518	0.09476501	112.59230000
-23.34924718	0.09476501	114.17940000
-23.34719918	0.08686024	112.59230000
-23.34515118	0.09476501	114.17940000
-23.34310318	0.09476501	114.17940000
-23.34105518	0.09476501	114.17940000
-23.33900718	0.09476501	114.17940000
-23.33695918	0.09476501	114.17940000
-23.33491118	0.09476501	114.17940000
-23.33286318	0.09476501	114.17940000
-23.33081518	0.09476501	114.17940000
-23.32876718	0.09476501	114.17940000
-23.32671918	0.09476501	114.17940000
-23.32467118	0.09476501	114.17940000
-23.32262318	0.09476501	114.17940000
-23.32057518	0.09476501	114.17940000
-23.31852718	0.09476501	114.17940000
-23.31647918	0.09476501	114.17940000
-23.31443118	0.09476501	114.17940000
-23.31238318	0.09476501	114.17940000
-23.31033518	0.09476501	114.17940000
-23.30828718	0.09476501	114.17940000
-23.30623918	0.08686024	114.17940000
-23.30419118	0.09476501	114.17940000
-23.30214318	0.09476501	114.17940000
-23.30009518	0.08686024	114.17940000
-23.29804718	0.08686024	114.17940000
-23.29599918	0.08686024	114.17940000
-23.29395118	0.08686024	114.17940000
-23.29190319	0.08686024	112.59230000
-23.28985519	0.08686024	114.17940000
-23.28780719	0.08686024	114.17940000
-23.28575919	0.08686024	115.76650000
-23.28371119	0.08686024	117.34740000
-23.28166319	0.08686024	117.34740000
-23.27961519	0.08686024	117.34740000
-23.27756719	0.08686024	115.76650000
-23.27551919	0.08686024	117.34740000
-23.27347119	0.08686024	117.34740000
-23.27142319	0.08686024	117.34740000
-23.26937519	0.09476501	118.93450000
-23.26732719	0.08686024	118.93450000
-23.26527919	0.08686024	117.34740000
-23.26323119	0.08686024	117.34740000
-23.26118319	0.08686024	117.34740000
-23.25913519	0.08686024	117.34740000
-23.25708719	0.08686024	117.34740000
-23.25503919	0.08686024	117.34740000
-23.25299119	0.08686024	118.93450000
-23.25094319	0.08686024	117.34740000
-23.24889519	0.08686024	118.93450000
-23.24684719	0.08686024	117.34740000
-23.24479919	0.08686024	117.34740000
-23.24275119	0.08686024	117.34740000
-23.24070319	0.08686024	117.34740000
-23.23865519	0.08686024	118.93450000
-23.23660719	0.08686024	117.34740000
-23.23455919	0.08686024	118.93450000
-23.23251119	0.08686024	118.93450000
-23.23046319	0.08686024	117.34740000
-23.22841519	0.08686024	117.34740000
-23.22636719	0.08686024	117.34740000
-23.22431919	0.09476501	120.52160000
-23.22227119	0.08686024	118.93450000
-23.22022319	0.08686024	117.34740000
-23.21817519	0.08686024	117.34740000
-23.21612719	0.08686024	117.34740000
-23.21407919	0.08686024	117.34740000
-23.21203119	0.08686024	118.93450000
-23.20998319	0.08686024	120.52160000
-23.20793519	0.08686024	122.10870000
-23.20588719	0.08686024	122.10870000
-23.20383919	0.08686024	122.10870000
-23.20179119	0.08686024	122.10870000
-23.19974319	0.08686024	122.10870000
-23.19769519	0.08686024	122.10870000
-23.19564719	0.08686024	122.10870000
-23.19359919	0.08686024	122.10870000
-23.19155119	0.08686024	122.10870000
-23.18950319	0.08686024	122.10870000
-23.18745519	0.08686024	122.10870000
-23.18540719	0.08686024	123.69590000
-23.18335919	0.08686024	122.10870000
-23.18131119	0.08686024	122.10870000
-23.17926319	0.08686024	120.52160000
-23.17721519	0.08686024	122.10870000
-23.17516719	0.08686024	122.10870000
-23.17311919	0.08686024	122.10870000
-23.17107119	0.08686024	122.10870000
-23.16902319	0.08686024	123.69590000
-23.16697519	0.08686024	122.10870000
-23.16492719	0.08686024	122.10870000
-23.16287919	0.08686024	122.10870000
-23.16083119	0.08686024	122.10870000
-23.15878319	0.08686024	122.10870000
-23.15673519	0.08686024	123.69590000
-23.15468719	0.07895546	123.69590000
-23.15263919	0.08686024	122.10870000
-23.15059119	0.08686024	122.10870000
-23.14854319	0.07895546	122.10870000
-23.14649519	0.07895546	122.10870000
-23.14444719	0.08686024	125.27680000
-23.14239919	0.07895546	126.86390000
-23.14035119	0.07895546	126.86390000
-23.13830319	0.08686024	126.86390000
-23.13625519	0.07895546	126.86390000
-23.13420719	0.07895546	126.86390000
-23.13215919	0.08686024	125.27680000
-23.13011119	0.07895546	125.27680000
-23.12806319	0.07895546	125.27680000
-23.12601519	0.08686024	126.86390000
-23.12396719	0.08686024	126.86390000
-23.12191919	0.07895546	126.86390000
-23.11987119	0.07895546	125.27680000
-23.11782319	0.07895546	125.27680000
-23.11577519	0.08686024	126.86390000
-23.11372719	0.07895546	126.86390000
-23.11167919	0.07895546	126.86390000
-23.10963119	0.07895546	128.45100000
-23.10758319	0.07895546	126.86390000
-23.10553519	0.07895546	125.27680000
-23.10348719	0.08686024	126.86390000
-23.10143919	0.07895546	126.86390000
-23.09939119	0.07895546	125.27680000
-23.09734319	0.07895546	125.27680000
-23.09529519	0.07895546	126.86390000
-23.09324719	0.07895546	126.86390000
-23.09119919	0.07895546	126.86390000
-23.08915119	0.07895546	125.27680000
-23.08710319	0.07895546	126.86390000
-23.08505519	0.07895546	126.86390000
-23.08300719	0.07895546	126.86390000
-23.08095919	0.07895546	126.86390000
-23.07891119	0.07895546	126.86390000
-23.07686319	0.07895546	126.86390000
-23.07481519	0.07895546	126.86390000
-23.07276719	0.07895546	125.27680000
-23.07071919	0.07895546	125.27680000
-23.06867119	0.07895546	126.86390000
-23.06662319	0.07895546	128.45100000
-23.06457519	0.07895546	128.45100000
-23.06252719	0.07895546	128.45100000
-23.06047919	0.07895546	128.45100000
-23.05843119	0.07895546	128.45100000
-23.05638319	0.07895546	128.45100000
-23.05433519	0.07895546	130.03810000
-23.05228719	0.07895546	130.03810000
-23.05023919	0.07895546	128.45100000
-23.04819119	0.07895546	130.03810000
-23.04614319	0.07895546	128.45100000
-23.04409519	0.07895546	130.03810000
-23.04204719	0.07895546	128.45100000
-23.03999919	0.07895546	128.45100000
-23.03795119	0.07895546	128.45100000
-23.03590319	0.07895546	128.45100000
-23.03385519	0.07895546	128.45100000
-23.03180719	0.07895546	128.45100000
-23.02975919	0.07895546	126.86390000
-23.02771119	0.07895546	128.45100000
-23.02566319	0.07895546	128.45100000
-23.02361519	0.07895546	128.45100000
-23.02156719	0.07895546	130.03810000
-23.01951919	0.07895546	130.03810000
-23.01747119	0.07895546	130.03810000
-23.01542319	0.07895546	128.45100000
-23.01337519	0.07895546	128.45100000
-23.01132719	0.07895546	130.03810000
-23.00927919	0.07895546	128.45100000
-23.00723119	0.07895546	128.45100000
-23.00518319	0.07895546	130.03810000
-23.00313519	0.07895546	128.45100000
-23.00108719	0.07895546	130.03810000
-22.99903919	0.07895546	128.45100000
-22.99699119	0.07895546	130.03810000
-22.99494319	0.07895546	130.03810000
-22.99289519	0.07895546	130.03810000
-22.99084719	0.07895546	130.03810000
-22.98879919	0.07895546	131.62520000
-22.98675119	0.07895546	130.03810000
-22.98470319	0.07895546	131.62520000
-22.98265519	0.07895546	130.03810000
-22.98060719	0.07895546	130.03810000
-22.97855919	0.07895546	130.03810000
-22.97651119	0.07895546	131.62520000
-22.97446319	0.07895546	131.62520000
-22.97241519	0.07895546	130.03810000
-22.97036719	0.07895546	131.62520000
-22.96831919	0.07895546	130.03810000
-22.96627119	0.07895546	130.03810000
-22.96422319	0.07895546	130.03810000
-22.96217519	0.07895546	130.03810000
-22.96012719	0.07895546	131.62520000
-22.95807919	0.07895546	131.62520000
-22.95603119	0.07895546	130.03810000
-22.95398319	0.07895546	131.62520000
-22.95193519	0.07895546	130.03810000
-22.94988719	0.07895546	130.03810000
-22.94783919	0.07895546	130.03810000
-22.94579119	0.07105069	130.03810000
-22.94374319	0.07895546	130.03810000
-22.94169519	0.07895546	131.62520000
-22.93964720	0.07895546	130.03810000
-22.93759920	0.07105069	128.45100000
-22.93555120	0.07105069	128.45100000
-22.93350320	0.07105069	130.03810000
-22.93145520	0.07105069	130.03810000
-22.92940720	0.07895546	130.03810000
-22.92735920	0.07105069	131.62520000
-22.92531120	0.07105069	131.62520000
-22.92326320	0.07105069	131.62520000
-22.92121520	0.07105069	131.62520000
-22.91916720	0.07105069	131.62520000
-22.91711920	0.07105069	131.62520000
-22.91507120	0.07105069	131.62520000
-22.91302320	0.07105069	133.20620000
-22.91097520	0.07105069	131.62520000
-22.90892720	0.07105069	131.62520000
-22.90687920	0.07105069	131.62520000
-22.90483120	0.07105069	131.62520000
-22.90278320	0.07105069	131.62520000
-22.90073520	0.07105069	131.62520000
-22.89868720	0.07895546	133.20620000
-22.89663920	0.07105069	131.62520000
-22.89459120	0.07105069	131.62520000
-22.89254320	0.07105069	133.20620000
-22.89049520	0.07105069	133.20620000
-22.88844720	0.07105069	131.62520000
-22.88639920	0.07105069	131.62520000
-22.88435120	0.07105069	131.62520000
-22.88230320	0.07105069	131.62520000
-22.88025520	0.07105069	133.20620000
-22.87820720	0.07105069	130.03810000
-22.87615920	0.07105069	131.62520000
-22.87411120	0.07105069	130.03810000
-22.87206320	0.07105069	131.62520000
-22.87001520	0.07105069	131.62520000
-22.86796720	0.07105069	131.62520000
-22.86591920	0.07105069	131.62520000
-22.86387120	0.07105069	131.62520000
-22.86182320	0.07105069	131.62520000
-22.85977520	0.07105069	130.03810000
-22.85772720	0.07105069	130.03810000
-22.85567920	0.07105069	131.62520000
-22.85363120	0.07105069	131.62520000
-22.85158320	0.07105069	131.62520000
-22.84953520	0.07105069	131.62520000
-22.84748720	0.07105069	131.62520000
-22.84543920	0.07105069	131.62520000
-22.84339120	0.07105069	131.62520000
-22.84134320	0.07105069	131.62520000
-22.83929520	0.07105069	131.62520000
-22.83724720	0.07105069	131.62520000
-22.83519920	0.07105069	131.62520000
-22.83315120	0.07105069	130.03810000
-22.83110320	0.07105069	131.62520000
-22.82905520	0.07105069	131.62520000
-22.82700720	0.07105069	131.62520000
-22.82495920	0.07105069	131.62520000
-22.82291120	0.07105069	131.62520000
-22.82086320	0.07105069	133.20620000
-22.81881520	0.07105069	131.62520000
-22.81676720	0.07105069	131.62520000
-22.81471920	0.07105069	131.62520000
-22.81267120	0.07105069	131.62520000
-22.81062320	0.07105069	133.20620000
-22.80857520	0.07105069	133.20620000
-22.80652720	0.07105069	133.20620000
-22.80447920	0.07105069	133.20620000
-22.80243120	0.07105069	133.20620000
-22.80038320	0.06317668	131.62520000
-22.79833520	0.07105069	131.62520000
-22.79628720	0.06317668	131.62520000
-22.79423920	0.06317668	133.20620000
-22.79219120	0.07105069	131.62520000
-22.79014320	0.06317668	133.20620000
-22.78809520	0.07105069	131.62520000
-22.78604720	0.07105069	131.62520000
-22.78399920	0.06317668	131.62520000
-22.78195120	0.06317668	131.62520000
-22.77990320	0.07105069	131.62520000
-22.77785520	0.06317668	131.62520000
-22.77580720	0.06317668	131.62520000
-22.77375920	0.06317668	131.62520000
-22.77171120	0.06317668	131.62520000
-22.76966320	0.06317668	130.03810000
-22.76761520	0.06317668	131.62520000
-22.76556720	0.06317668	130.03810000
-22.76351920	0.06317668	131.62520000
-22.76147120	0.06317668	131.62520000
-22.75942320	0.06317668	131.62520000
-22.75737520	0.07105069	131.62520000
-22.75532720	0.06317668	131.62520000
-22.75327920	0.06317668	131.62520000
-22.75123120	0.06317668	131.62520000
-22.74918320	0.06317668	130.03810000
-22.74713520	0.06317668	131.62520000
-22.74508720	0.06317668	131.62520000
-22.74303920	0.06317668	131.62520000
-22.74099120	0.07105069	131.62520000
-22.73894320	0.06317668	131.62520000
-22.73689520	0.06317668	131.62520000
-22.73484720	0.06317668	131.62520000
-22.73279920	0.06317668	133.20620000
-22.73075120	0.06317668	133.20620000
-22.72870320	0.06317668	131.62520000
-22.72665520	0.06317668	133.20620000
-22.72460720	0.06317668	131.62520000
-22.72255920	0.06317668	131.62520000
-22.72051120	0.06317668	131.62520000
-22.71846320	0.06317668	131.62520000
-22.71641520	0.06317668	131.62520000
-22.71436720	0.06317668	131.62520000
-22.71231920	0.06317668	131.62520000
-22.71027120	0.06317668	131.62520000
-22.70822320	0.06317668	130.03810000
-22.70617520	0.06317668	131.62520000
-22.70412720	0.06317668	130.03810000
-22.70207920	0.06317668	131.62520000
-22.70003120	0.06317668	130.03810000
-22.69798320	0.06317668	130.03810000
-22.69593520	0.06317668	130.03810000
-22.69388720	0.06317668	130.03810000
-22.69183920	0.06317668	130.03810000
-22.68979120	0.06317668	131.62520000
-22.68774320	0.06317668	131.62520000
-22.68569520	0.06317668	131.62520000
-22.68364720	0.06317668	131.62520000
-22.68159920	0.06317668	130.03810000
-22.67955120	0.06317668	131.62520000
-22.67750320	0.06317668	130.03810000
-22.67545520	0.06317668	130.03810000
-22.67340720	0.06317668	130.03810000
-22.67135920	0.06317668	130.03810000
-22.66931120	0.06317668	130.03810000
-22.66726320	0.06317668	130.03810000
-22.66521520	0.06317668	131.62520000
-22.66316720	0.06317668	130.03810000
-22.66111920	0.06317668	130.03810000
-22.65907120	0.06317668	130.03810000
-22.65702320	0.06317668	130.03810000
-22.65497520	0.06317668	130.03810000
-22.65292720	0.06317668	130.03810000
-22.65087920	0.06317668	131.62520000
-22.64883120	0.06317668	130.03810000
-22.64678320	0.06317668	130.03810000
-22.64473520	0.06317668	130.03810000
-22.64268720	0.06317668	130.03810000
-22.64063920	0.05527190	130.03810000
-22.63859120	0.06317668	130.03810000
-22.63654320	0.06317668	128.45100000
-22.63449520	0.05527190	128.45100000
-22.63244720	0.06317668	126.86390000
-22.63039920	0.05527190	128.45100000
-22.62835120	0.06317668	128.45100000
-22.62630320	0.06317668	128.45100000
-22.62425520	0.05527190	126.86390000
-22.62220720	0.05527190	128.45100000
-22.62015920	0.05527190	126.86390000
-22.61811120	0.05527190	128.45100000
-22.61606320	0.06317668	126.86390000
-22.61401520	0.05527190	126.86390000
-22.61196720	0.06317668	126.86390000
-22.60991920	0.05527190	126.86390000
-22.60787120	0.05527190	128.45100000
-22.60582320	0.06317668	126.86390000
-22.60377520	0.05527190	126.86390000
-22.60172720	0.05527190	126.86390000
-22.59967920	0.06317668	126.86390000
-22.59763120	0.05527190	126.86390000
-22.59558320	0.06317668	130.03810000
-22.59353520	0.05527190	126.86390000
-22.59148720	0.05527190	128.45100000
-22.58943920	0.05527190	126.86390000
-22.58739120	0.05527190	126.86390000
-22.58534321	0.05527190	126.86390000
-22.58329521	0.05527190	128.45100000
-22.58124721	0.05527190	128.45100000
-22.57919921	0.05527190	128.45100000
-22.57715121	0.05527190	126.86390000
-22.57510321	0.05527190	126.86390000
-22.57305521	0.05527190	126.86390000
-22.57100721	0.05527190	126.86390000
-22.56895921	0.05527190	126.86390000
-22.56691121	0.05527190	126.86390000
-22.56486321	0.05527190	126.86390000
-22.56281521	0.05527190	125.27680000
