Frequenz	Kanal A	Kanal B
(MHz)	(dBV)	(dBV)

0.16893660	-108.73670000	-90.95477000
0.16920908	-109.07280000	-90.46618000
0.16948156	-108.47180000	-90.61260000
0.16975404	-108.46890000	-90.76134000
0.17002652	-108.56430000	-90.37972000
0.17029900	-108.60420000	-90.88641000
0.17057147	-108.64600000	-89.99902000
0.17084395	-107.92270000	-90.04996000
0.17111643	-108.22450000	-90.42247000
0.17138891	-108.83130000	-91.01725000
0.17166139	-109.04560000	-90.73483000
0.17193387	-109.10600000	-90.66062000
0.17220634	-108.62160000	-90.82270000
0.17247882	-108.17450000	-90.28283000
0.17275130	-107.94030000	-90.27726000
0.17302378	-108.24350000	-90.78428000
0.17329626	-108.25250000	-91.47502000
0.17356874	-108.57250000	-90.50449000
0.17384122	-108.55880000	-90.09177000
0.17411369	-108.21880000	-89.95831000
0.17438617	-108.10640000	-90.03412000
0.17465865	-107.97770000	-90.28881000
0.17493113	-107.99620000	-90.12650000
0.17520361	-107.75930000	-90.36929000
0.17547609	-108.31990000	-90.64219000
0.17574856	-108.68380000	-90.12194000
0.17602104	-108.43420000	-89.60920000
0.17629352	-108.44260000	-89.99956000
0.17656600	-108.73930000	-90.14388000
0.17683848	-109.21590000	-90.25501000
0.17711096	-109.55420000	-90.43430000
0.17738343	-109.23280000	-90.16647000
0.17765591	-109.16780000	-90.13051000
0.17792839	-109.33980000	-90.04998000
0.17820087	-109.24330000	-90.30131000
0.17847335	-109.21020000	-90.26091000
0.17874583	-108.21420000	-89.99098000
0.17901830	-107.62390000	-90.33688000
0.17929078	-108.14300000	-90.15385000
0.17956326	-108.44060000	-90.14256000
0.17983574	-108.83590000	-90.66220000
0.18010822	-109.09110000	-90.51505000
0.18038070	-108.97910000	-90.35130000
0.18065317	-109.04590000	-90.22203000
0.18092565	-109.20200000	-90.19268000
0.18119813	-108.95340000	-90.50196000
0.18147061	-108.90170000	-89.73846000
0.18174309	-109.05440000	-90.19472000
0.18201557	-109.35160000	-90.67420000
0.18228805	-109.05550000	-90.26932000
0.18256052	-108.71300000	-90.04833000
0.18283300	-108.83340000	-90.47398000
0.18310548	-109.54550000	-90.82409000
0.18337796	-108.89050000	-90.24756000
0.18365044	-108.32920000	-89.95049000
0.18392292	-108.48890000	-90.11826000
0.18419539	-109.16930000	-90.50611000
0.18446787	-109.29430000	-90.99158000
0.18474035	-109.37780000	-90.68015000
0.18501283	-109.13840000	-90.44352000
0.18528531	-108.89380000	-90.42408000
0.18555779	-108.90770000	-90.15241000
0.18583026	-108.83650000	-90.16328000
0.18610274	-109.00700000	-90.31516000
0.18637522	-108.82960000	-90.09924000
0.18664770	-108.56280000	-90.41860000
0.18692018	-108.56980000	-90.22349000
0.18719266	-108.77920000	-90.50448000
0.18746513	-109.23630000	-90.46162000
